STUDY_ID	SAMPLE_ID	FERMT1	FERMT2	FERMT3
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LI-01	-2.0546	0.4764	1.5526
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LJ-01	0.1444	-1.4227	0.5917
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LL-01	0.5176	-0.4299	0.1115
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LM-01	-0.8377	2.6294	1.0047
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LN-01	0.8267	-1.0282	-0.0231
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LO-01	0.9521	-0.5583	-0.8966
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LP-01	-0.5477	-0.9969	0.9124
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LQ-01	NA	NA	NA
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LS-01	-1.622	-0.2867	-0.7428
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LT-01	0.712	-0.9434	-0.5516
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A0LV-01	0.6414	0.0762	-0.0635
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1DH-01	-0.7302	0.1208	1.1337
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1DK-01	-0.8296	0.7535	0.8252
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1DM-01	0.0111	-0.7174	-0.6324
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1DO-01	1.6345	-0.9776	-1.964
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1DP-01	-0.3297	-1.0521	-0.4442
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1DQ-01	0.5139	0.5846	-0.6629
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1DR-01	0.6528	0.7878	-0.8215
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1DV-01	1.1501	-0.0538	-0.5214
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1E0-01	1.315	0.589	-0.7938
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1E1-01	0.0853	0.1641	-0.251
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1E3-01	1.1263	1.6882	-0.9116
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A1E4-01	-0.9342	0.5092	-1.7519
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A3K1-01	-1.529	0.8281	-0.6387
ucec_tcga_pan_can_atlas_2018	TCGA-AP-A5FX-01	0.5964	-0.3302	0.5174
ucec_tcga_pan_can_atlas_2018	TCGA-AW-A1PO-01	-1.9302	0.9505	-1.1108
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A05S-01	0.7812	-0.0609	0.6256
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A05T-01	1.0425	-0.076	-1.2015
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A05U-01	0.2822	0.1162	-0.918
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A05W-01	0.7794	-2.7213	1.5119
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A05Y-01	0.4788	-1.1241	-1.1703
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A05Z-01	0.4839	-2.0982	1.9449
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A060-01	-0.5768	-1.4235	-1.6267
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A062-01	1.3241	0.4358	-1.3192
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A063-01	0.8272	0.0376	1.4416
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A064-01	1.3444	-0.5275	-0.4048
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A06B-01	1.1469	1.3798	-0.0508
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A06F-01	-0.0759	-0.0774	1.2469
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A06H-01	0.2007	0.7589	1.456
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A06J-01	0.2809	-1.8359	0.272
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A06L-01	0.9183	-0.0573	0.975
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A0IS-01	1.2764	0.2327	-1.2156
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A0IU-01	-1.2411	-0.2459	-1.4353
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A0IW-01	-0.7553	-1.1769	-0.2858
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A0IZ-01	0.2427	0.9157	0.6114
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A0J0-01	1.1378	-0.2166	-0.3199
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A0J1-01	0.7345	0.0158	0.1885
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1C4-01	-1.4441	0.5729	-2.2619
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1C5-01	0.1166	1.28	-1.2011
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1C7-01	-2.6843	-0.9894	-0.8612
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1C8-01	-0.1043	2.2978	-1.1082
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1C9-01	-0.0486	-0.6553	0.1497
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1CA-01	0.1523	-0.795	0.2253
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1CC-01	0.127	2.781	1.0919
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1CE-01	1.4118	-0.1656	-0.7166
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1CF-01	-1.1559	0.64	-0.3002
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1CI-01	0.7831	-0.9176	-0.3295
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1CJ-01	0.3844	-1.1445	0.8671
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1CK-01	-0.5981	-0.694	-1.0115
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A1CN-01	0.7946	0.931	-1.3578
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2H2-01	0.4321	0.2308	0.7865
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2H4-01	-0.0113	1.3785	1.7999
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2H5-01	-1.6104	-0.3725	-1.143
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2H7-01	0.2597	-0.3615	-0.1533
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2HA-01	0.0569	0.315	-0.285
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2HC-01	-1.0203	1.9703	-1.1761
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2HD-01	1.4371	0.6313	-0.3585
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2HG-01	-0.1897	1.2769	0.2344
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2HH-01	-1.2278	-0.4735	-2.1931
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2HJ-01	-1.3609	0.6103	0.1574
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2HK-01	-0.3743	1.926	-1.2922
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2IN-01	-1.0996	1.7566	0.4519
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A2IO-01	-0.0159	1.7717	-0.3657
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3FS-01	1.1667	2.8811	-1.2299
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3FT-01	1.0357	0.3927	1.5536
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3FV-01	1.1784	-3.8295	-1.1936
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3FW-01	0.1205	-0.7119	-1.2457
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3FX-01	-1.7796	0.301	0.6325
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3FZ-01	-0.685	-0.4288	-2.2255
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3G1-01	-0.4495	-0.3378	0.6478
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3G4-01	-0.2342	1.0321	-0.2517
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3G6-01	-0.9519	-1.8998	0.6388
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3G7-01	-0.9735	-1.3346	-0.1884
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3G8-01	-1.6811	-0.9501	-1.2253
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3G9-01	1.4898	1.5315	-3.1348
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3GB-01	-1.0061	-1.085	0.2367
ucec_tcga_pan_can_atlas_2018	TCGA-AX-A3GI-01	0.6808	-1.179	-1.5905
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0JN-01	0.3013	-1.0965	-1.1078
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0JR-01	-0.8022	0.5571	0.3602
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0JS-01	0.213	-0.4378	0.498
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0JT-01	1.0189	-0.1205	-0.3334
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0JU-01	1.4848	0.2438	-1.6871
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0JV-01	0.5961	-0.6647	-0.8165
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0JX-01	-0.076	0.4792	0.9009
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0JY-01	-1.5142	-0.3672	0.5311
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0JZ-01	0.4022	0.0779	1.6467
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0K0-01	1.0393	0.0663	0.7185
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0K1-01	-1.5722	-0.1777	-0.4928
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0K2-01	-0.6291	-0.8052	0.9518
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0K3-01	-1.1946	-1.6032	0.1174
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0K4-01	-1.0203	0.4037	-1.3766
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0K6-01	0.4944	-1.3616	0.9791
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0K7-01	0.9212	-1.0659	0.8848
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0K8-01	-0.1952	-0.2092	0.2085
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A0K9-01	-1.1564	-0.3831	0.4642
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11E-01	0.3423	1.1163	-0.4393
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11F-01	0.2134	-0.1006	-0.8793
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11G-01	-0.2623	-0.7916	0.4661
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11H-01	1.3002	-0.2962	1.1569
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11I-01	0.1058	-0.4519	1.5103
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11J-01	-0.435	-0.0672	0.097
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11L-01	0.2161	0.7011	0.5956
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11M-01	-0.749	1.2267	0.3509
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11N-01	0.2937	-1.0602	1.5688
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11O-01	-0.5186	0.1241	0.5167
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11P-01	-0.0199	-0.8323	-1.4235
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11Q-01	-1.3046	-0.6483	-1.592
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11R-01	-0.4378	0.6896	-0.7185
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11S-01	0.2684	0.6179	-0.1108
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11U-01	-0.8114	2.4746	0.0649
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11V-01	1.6487	0.129	-0.6127
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11W-01	-2.2453	-0.3986	-0.0891
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11X-01	0.639	0.9178	1.0226
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11Y-01	0.1895	-0.8345	1.29
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A11Z-01	1.5501	0.1089	-0.5694
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A121-01	0.7034	-0.3433	-0.5232
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MR-01	-1.6841	0.5802	2.2922
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MS-01	-0.2252	0.2962	-1.2451
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MU-01	0.0354	1.6693	1.7046
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MV-01	0.0149	-0.1043	0.1645
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MW-01	0.8393	2.1117	-1.5151
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MX-01	1.2509	0.3756	0.3453
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MY-01	0.3472	0.3088	-0.9256
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1MZ-01	1.0823	0.5814	-0.2535
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A1N2-01	-0.8644	0.9047	-0.0173
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A3F9-01	0.6392	-0.3533	0.1304
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A3FA-01	-1.3015	0.4586	-0.0489
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A3FB-01	0.1702	-0.8319	-0.0161
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A3FC-01	0.1249	0.4651	1.1432
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A3FD-01	0.2014	-0.8299	-0.1382
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A3FH-01	-1.287	0.6251	0.0673
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A3S1-01	0.418	-0.5296	0.1144
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A5OC-01	0.8376	1.553	1.085
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A5OD-01	-1.2139	-1.5531	1.2949
ucec_tcga_pan_can_atlas_2018	TCGA-B5-A5OE-01	-2.4007	0.7637	-0.3792
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0LW-01	1.1607	-0.6411	-0.74
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0LX-01	1.4565	1.2051	0.1841
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0M0-01	0.3905	-2.1115	-1.8365
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0M2-01	1.2223	-0.2279	0.3349
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0M3-01	-1.6184	-1.1584	-0.2247
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0M4-01	0.6851	0.2207	0.5574
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0M6-01	-0.3149	-0.733	-1.743
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0M7-01	-1.8984	-0.3797	0.7846
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0M9-01	-1.002	-0.5117	-0.4139
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0MA-01	1.1459	0.0864	-0.0708
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0MC-01	-1.5788	-1.3678	1.1757
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0MG-01	0.04	-0.5227	0.1128
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0MI-01	1.4794	-0.7102	0.5127
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0MK-01	0.3402	-0.4431	-0.2921
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0MO-01	0.8147	-1.7388	0.351
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0MQ-01	-0.645	0.0692	-0.2963
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0MT-01	1.1478	-0.6156	0.5352
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0MU-01	1.3602	-1.2597	0.7083
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0RY-01	-0.4549	-0.5264	0.491
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0VT-01	1.0129	-0.0212	-0.7536
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0VV-01	-1.074	-1.1303	0.0938
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0VW-01	-0.9515	-0.441	0.5584
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0VX-01	0.9837	0.2929	0.8934
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0VZ-01	-0.7754	0.0419	0.5921
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0W1-01	0.7061	-0.6984	-0.5011
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0W2-01	0.6657	-0.0691	0.1764
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0YU-01	-1.9497	-0.0588	-0.7187
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A0YV-01	0.4397	0.4154	-0.785
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A186-01	1.2865	-0.3256	0.3684
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A187-01	0.6207	-1.0091	0.4503
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A18A-01	-0.1216	0.1935	0.7298
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A18B-01	-0.7147	-0.8959	0.7092
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A18C-01	0.2477	-0.935	-0.3931
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A222-01	0.3548	0.7869	0.1885
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A2AD-01	-1.6038	0.3496	-1.8828
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A2AE-01	0.0103	0.0934	0.6524
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A2L7-01	0.853	1.0998	0.7536
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A3EW-01	0.0857	0.501	-0.8276
ucec_tcga_pan_can_atlas_2018	TCGA-BG-A3PP-01	0.8248	2.3672	-0.2847
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A0C9-01	-1.0132	-0.6793	1.0868
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A0CA-01	-0.2035	-0.5601	-0.1609
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A0CB-01	1.3099	0.7515	1.3299
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A0CC-01	-1.087	1.9186	-0.7247
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A139-01	0.2729	-0.9154	1.1753
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A13B-01	0.7725	-3.2249	-0.3407
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A13C-01	-1.1662	-0.7668	-1.1241
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A26L-01	0.3773	0.8523	0.3574
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A4ZD-01	-1.1342	0.4924	-1.5657
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A56F-01	0.8908	0.5958	-0.0421
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A6W3-01	1.0222	0.3422	0.6065
ucec_tcga_pan_can_atlas_2018	TCGA-BK-A6W4-01	0.6366	1.7797	-0.5431
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0T9-01	1.2781	0.548	-0.0942
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0TA-01	-0.3726	-0.244	2.1251
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0TC-01	-1.3726	-1.612	-0.3676
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0TD-01	-0.5712	-1.1276	-0.3322
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0TE-01	1.705	-2.0368	-0.3824
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0TG-01	1.8669	0.4022	0.2472
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0TI-01	0.8411	-1.0885	0.8771
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0TJ-01	0.2732	1.1874	-0.1086
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0U5-01	0.7331	-0.1141	-0.789
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0U7-01	-0.7267	1.9149	0.5262
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0U8-01	1.3117	0.861	-0.3838
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0U9-01	0.7671	0.8499	-1.0977
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0UA-01	-0.195	0.0445	1.1102
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0UF-01	1.2735	-0.5146	1.4505
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0UJ-01	0.1514	-0.4641	0.7124
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0UL-01	-0.0642	2.391	0.8831
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0UM-01	0.3559	-1.8339	1.415
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0UT-01	0.7984	-0.0533	-0.9335
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0UV-01	-0.4087	-0.0515	0.089
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0V4-01	0.6657	-0.9515	-0.8157
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0V6-01	-1.4075	-0.9876	0.1153
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0V7-01	-0.4091	0.1533	1.658
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0V8-01	-0.2703	0.2697	0.7943
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0VI-01	1.5105	0.1007	-0.6261
ucec_tcga_pan_can_atlas_2018	TCGA-BS-A0WQ-01	0.2267	-0.4618	-0.6475
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A0ZN-01	1.8642	0.265	-0.136
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A0ZO-01	0.4248	1.0383	0.3526
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A0ZP-01	1.1597	0.2824	-0.6429
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A0ZQ-01	0.6691	1.908	0.6158
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A0ZR-01	-1.1916	-1.1001	-1.1738
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A0ZS-01	1.8572	1.1508	-1.3654
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A0ZU-01	1.2219	0.899	-1.0112
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A0ZV-01	-0.1643	-0.895	1.5692
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A0ZZ-01	-0.101	-0.4451	-1.6588
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A101-01	0.0647	1.852	0.8017
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A102-01	1.434	0.1176	0.2653
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A103-01	-0.2408	-0.5437	0.1487
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A15V-01	0.5967	0.1488	-0.4216
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A15W-01	0.5901	-0.1104	0.116
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A15X-01	1.5211	-0.7397	0.2867
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A15Z-01	0.2898	0.4463	-0.5037
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A160-01	-1.5046	-0.6543	0.7672
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A161-01	-0.5868	-0.2091	0.0554
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A163-01	0.9683	0.8598	0.2677
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A165-01	0.5069	0.2771	-0.9352
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A167-01	-0.4709	0.2866	-1.8495
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A168-01	0.8369	1.716	-0.1853
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A169-01	-0.6232	-0.4684	1.9224
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16B-01	1.6799	-0.1209	0.2666
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16D-01	0.5228	-0.5574	0.1517
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16E-01	-1.1305	-0.7925	0.417
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16F-01	0.9076	0.2776	-0.2095
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16G-01	1.2542	-3.6349	-0.673
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16I-01	-0.4419	-2.3366	1.0475
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16J-01	0.4361	-1.7025	1.4266
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16N-01	0.0688	-0.5063	0.907
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16O-01	-1.3179	-0.1488	-0.5413
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16Q-01	0.3724	-0.8033	0.9402
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16R-01	1.3954	-0.1112	0.5531
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16S-01	0.1156	-0.3941	-0.4086
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16V-01	0.4827	2.185	0.3449
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16X-01	0.3468	-1.608	1.8561
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A16Y-01	0.5359	-1.5274	-0.0606
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A174-01	0.1573	-0.7454	2.2826
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A175-01	-1.4574	0.8287	-0.9825
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A176-01	0.7895	-1.1535	0.1028
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A177-01	-1.741	-0.5572	-1.2489
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A179-01	-0.3586	-0.7925	-0.6572
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17A-01	0.4844	0.9167	-0.2385
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17B-01	0.6775	-0.9837	2.2052
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17C-01	0.4699	0.6601	0.8549
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17D-01	-2.3948	-1.5458	1.3533
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17F-01	-0.7456	-0.6912	0.8958
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17H-01	0.6976	0.5977	0.0979
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17K-01	1.2287	-1.5622	-0.1216
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17L-01	-0.2403	-1.3678	1.2237
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17M-01	0.9287	-0.427	-0.2698
ucec_tcga_pan_can_atlas_2018	TCGA-D1-A17N-01	0.1226	-0.5416	1.7699
